row_id,fac,direction_number,direction_name,primary_theme,secondary_theme,classification_confidence,classified_on,classification_notes,classification_status
980_7,980,7,Achieving quality together,PAT,WRK,high,full,"Primary is PAT due to explicit focus on quality care dimensions (effective, safe, timely, patient-partnered, equitable) and embedding patient/family voice. Secondary is WRK due to substantial emphasis on provider wellness and building culture of resilience. Digital tools mentioned are means to quality improvement, not innovation focus, so INN not assigned.",ok
980_8,980,8,Revolutionizing care through digital transformation and artificial intelligence,INN,ACC,high,full,"Primary INN: Core focus on digital transformation, AI, electronic patient records, analytics, and virtual care tools. Secondary ACC: Substantial emphasis on patient flow, capacity optimization, and access improvements enabled by digital solutions. Operational excellence mentioned but serves as outcome of digital transformation rather than infrastructure focus.",ok
980_9,980,9,Investing in our future,FIN,PAR,high,full,"Primary FIN: Core focus on financial stewardship, business acumen, revenue generation, investment strategy, and capital infrastructure. Secondary PAR: Substantial emphasis on strategic partnerships across health system, industry, tech companies, and academic institutions as a means to achieve financial and operational goals.",ok
982_1,982,1,System Integration,PAR,ACC,high,full,"Primary PAR: Core focus on external partnerships, OHT collaboration, and inter-organizational integration. Secondary ACC: Standardization between sites and service expansion directly support improved access and care delivery across the system.",ok
982_2,982,2,People Centered-Care,PAT,EDI,high,full,"Primary theme is clearly patient experience and quality (patient-centred care, excellence in care, right care/right time/right place, patient voice integration). Secondary theme EDI is explicitly stated as a key action to integrate EDI principles into culture. The holistic needs focus and system navigation also support PAT.",ok
982_3,982,3,Infrastructure,INF,INN,high,full,"Primary INF: Core focus on physical infrastructure (ED/ICU renovations), facilities, equipment, processes, and operational excellence. Secondary INN: Substantial digital transformation component (Meditech Expanse implementation, automation, data support). Quality improvement mentioned but serves operational excellence rather than clinical quality outcomes, supporting INF classification.",ok
982_4,982,4,Health and Human Resources,WRK,PAT,high,full,"Primary WRK: Core focus on workforce stabilization, recruitment, retention, employee safety/wellness, labour relations, and volunteer support. Secondary PAT: Final action explicitly mentions supporting clinical providers in upholding people-centered care, representing a substantive patient experience component beyond workforce concerns.",ok
982_5,982,5,Communication,ORG,NA,high,full,"Communication is framed as foundational to 'how we do our work' and organizational effectiveness across all stakeholder groups (staff, community, partners). This is organizational culture and operational excellence, not a specific functional goal. While communication touches WRK, PAR, and PAT, the strategic intent here is about embedding effective communication as a core organizational capability and value.",ok
982_6,982,6,Fiscal Accountability,FIN,NA,high,full,NA,ok
983_1,983,1,People,WRK,PAT,medium,full,"This direction is genuinely dual-focused. The description emphasizes 'safe and healthy workplace' as the highest priority and multiple actions target staff (Developing All, Listening Intently to staff, Communicate Clearly with staff). However, patient-centered care and patient experience are also substantially present (Drive Exceptional Experiences, person-centered care). The 'Nothing for you, without you' principle applies to both groups. WRK is primary based on the explicit statement that workplace safety is the 'highest priority' and the volume of workforce-focused actions. PAT is secondary due to substantial patient experience content. EDI elements (Kindness First, equity, anti-racism) are present but serve as values supporting both WRK and PAT rather than constituting a separate strategic thrust.",ok
983_2,983,2,Partnership,PAR,ACC,high,full,"Clear PAR primary: entire direction centers on partnerships, collaboration, system integration, and working across organizational boundaries. ACC secondary is substantial: multiple actions explicitly address care coordination, access improvement, and seamless care delivery across the continuum. Population health and governance elements are present but serve the partnership/integration goals rather than standing as independent themes.",ok
983_3,983,3,Performance,FIN,PAT,high,full,"Primary theme is FIN: core focus on financial sustainability, resource stewardship, efficiency, accountability, and responsible business practices. Secondary theme is PAT: substantial emphasis on quality care delivery (person-centered, safe, timely, equitable) and continuous improvement. Digital innovation mentioned but serves the broader performance/efficiency goals rather than being a strategic end itself.",ok
